document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/8715094AFB8C595BD371E13D35D1D5EC	31	2	日本一里を五十六其定る也	日本の一里は五十六と定められている。
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	1	一　北アメリカ」と「メキシコ」国との中に「テキシタ」と云国有	一、「北アメリカ」と「メキシコ」の国との間に「テキシタ」という国がある。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	2	夫を双方より奪い合て戦争　と成	それを双方から奪い合って戦争となった。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	3	両方より鉄炮を放ち合を日本一百斗り沖ゟ船中にて遥に見たり	両方から鉄砲を撃ち合うのを、日本百余り沖の船中から遥かに見た。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	4	誠にめつらしき物也と云	実に珍しいものだと言う。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	5	此戦終に「アメリカ勝ちたりと云	この戦いはついに「アメリカが勝った」と言う。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	6	一　何間或ハ幾丈と云事なし	一、何間あるいは幾丈などと言うことはない。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	7	始終何尺と尺の数を以て唱ふとなり	常に何尺と尺の数をもって唱えるとのことである。  
KUL/8715094AFB8C595BD371E13D35D1D5EC	32	8	間地竿ヲ其丈ヶ十六尺半也	間地竿のその丈は十六尺半である。
KUL/8715094AFB8C595BD371E13D35D1D5EC	33	1	安政三丙辰夏日	安政3年丙辰の夏日
KUL/8715094AFB8C595BD371E13D35D1D5EC	34	1	因州新治郡細谷村住	因州新治郡細谷村在住
KUL/8715094AFB8C595BD371E13D35D1D5EC	34	2	潮田五郎衛門殿氏蔵	潮田五郎衛門殿 氏蔵
KUL/8715094AFB8C595BD371E13D35D1D5EC	35	1	野州那須於温泉同宿以好	野州那須にて温泉に同宿し、親交を結び
KUL/8715094AFB8C595BD371E13D35D1D5EC	35	2	小川伯栗写	小川伯栗が筆写
